,horizon,mse,rmse,mae,mape,mdape,smape,coverage
101,21 days 15:00:00,14369898.23683038,3790.7648617172736,3080.0655715554944,0.10848691461174644,0.10809478414078244,0.10644250296906732,0.45276497695852536
102,21 days 18:00:00,14223064.988932086,3771.3479008084214,3062.0762409755725,0.10771616895240758,0.10727757574454566,0.10565901782348218,0.4547811059907835
103,21 days 21:00:00,14149172.64239754,3761.538600413073,3047.658011907779,0.10712739162949715,0.10641653063671755,0.10506154363748335,0.45535714285714296
104,22 days 00:00:00,13930383.379949061,3732.34288081214,3031.8557645935252,0.1065546643664793,0.10606040896595267,0.10447193992673798,0.4567972350230416
105,22 days 03:00:00,13735446.908604108,3706.136385591349,3003.77358963861,0.10555095188753892,0.10516290765747366,0.10341339006145812,0.46284562211981595
106,22 days 06:00:00,13643910.643842185,3693.76645767463,2983.5760986844666,0.10477515431565354,0.1034817203659481,0.10261479774911184,0.466877880184332
107,22 days 09:00:00,13649220.251724211,3694.4851132091753,2976.7444927076717,0.10441653615373021,0.10263841921798986,0.10224892203382949,0.4709101382488481
108,22 days 12:00:00,13623103.982469756,3690.948927101235,2972.645560329896,0.10420007563532342,0.10207849527247215,0.1020522725604883,0.4729262672811063
109,22 days 15:00:00,13550711.87641097,3681.129157800765,2963.9447555369493,0.10389387922634527,0.10207849527247215,0.10173216954626112,0.4729262672811062
110,22 days 18:00:00,13454147.763673715,3667.989607901543,2951.7384091835193,0.10349150156771675,0.10161297234186861,0.10129164664715481,0.47494239631336443
111,22 days 21:00:00,13471968.815992186,3670.4180710093756,2944.149600948866,0.10307665147417604,0.10120520634513061,0.10087858641234115,0.47753456221198154
112,23 days 00:00:00,13428084.403264014,3664.4350728678514,2936.081180602034,0.10273396415146577,0.10025664719749813,0.10056713207990702,0.47897465437788
113,23 days 03:00:00,13363387.768899066,3655.5967732914783,2921.199677804574,0.10218469523536299,0.09895309997817012,0.10002614855683913,0.4830069124423963
114,23 days 06:00:00,13301327.150580503,3647.098456387009,2907.5717887745755,0.10168550888264775,0.09806712258400414,0.09954716578033618,0.4870391705069126
115,23 days 09:00:00,13302078.350900622,3647.2014409545054,2903.0301047265025,0.10145045651176339,0.09780286591438667,0.09935642514495568,0.48905529953917043
116,23 days 12:00:00,13282236.040946962,3644.4802154692734,2899.698531052675,0.10131418632457158,0.09780286591438667,0.09925962478889809,0.4910714285714285
117,23 days 15:00:00,13270710.80168371,3642.898681226766,2894.19867917625,0.10115379829591416,0.09713841438139936,0.0991116561760245,0.4930875576036869
118,23 days 18:00:00,13251790.866218472,3640.300930722414,2889.9348375927325,0.1010309531564126,0.09655525444521336,0.09900641995011973,0.49510368663594445
119,23 days 21:00:00,13325809.781766165,3650.453366606149,2890.6052659617285,0.10097057204146327,0.09713841438139936,0.09896544702298964,0.4976958525345619
120,24 days 00:00:00,13357292.219732367,3654.7629498686188,2887.1499891411872,0.10085622532661682,0.09655525444521336,0.09887267109463575,0.4991359447004607
121,24 days 03:00:00,13344571.137135457,3653.022192258823,2879.3337102656337,0.10065298369428759,0.09575525827922943,0.09867467364227436,0.503168202764977
122,24 days 06:00:00,13280581.378385937,3644.2531989950885,2864.8751261967004,0.10018752301083331,0.09575525827922943,0.09824895054789229,0.507200460829493
123,24 days 09:00:00,13329655.48293198,3650.9800715605093,2864.280737141481,0.10012140670053923,0.09527021813911582,0.09823013733920691,0.5092165898617512
124,24 days 12:00:00,13345465.712628232,3653.144633412183,2868.3299140333766,0.10028618684737753,0.0960380696138243,0.09844139692982092,0.5077764976958526
125,24 days 15:00:00,13345405.172623299,3653.1363473901847,2868.2193031499132,0.10036418612508026,0.0960380696138243,0.09853675658944368,0.5092165898617511
126,24 days 18:00:00,13346792.978196012,3653.3262895881626,2866.623726911668,0.10033630717608812,0.09575525827922943,0.09849087323284085,0.5106566820276492
127,24 days 21:00:00,13456469.865516856,3668.306130289136,2874.520336357513,0.10052568303221741,0.09527021813911582,0.09868133230732111,0.5106566820276497
128,25 days 00:00:00,13479804.240473632,3671.4852907881345,2880.050836706618,0.10073591320861829,0.09527021813911582,0.09893036968199641,0.5089285714285711
129,25 days 03:00:00,13424068.522444278,3663.8870782877952,2873.0605937843115,0.10061465036116976,0.09575525827922943,0.0988139938162931,0.5114247311827956
130,25 days 06:00:00,13335122.086266363,3651.728643569558,2861.453946176298,0.10031471668061277,0.09399225796765953,0.09856062713800597,0.5135368663594471
131,25 days 09:00:00,13411560.437071681,3662.179738498874,2860.269834239157,0.1001903676218207,0.09453875592901019,0.09850893989467632,0.5164170506912443
132,25 days 12:00:00,13395571.11267148,3659.9960536415174,2859.8321368789843,0.10026994951069064,0.09317115751069732,0.09862463470504741,0.5169930875576038
133,25 days 15:00:00,13439938.311452208,3666.0521424895483,2871.898892578565,0.10088866743685596,0.09527021813911582,0.09919638407890122,0.5120967741935485
134,25 days 18:00:00,13497861.224816903,3673.9435522088393,2882.675474463775,0.10148518418739236,0.0958566590264646,0.09972397386447743,0.5089285714285715
135,25 days 21:00:00,13798544.746318394,3714.639248476007,2899.3357672877887,0.10179842045635462,0.09575525827922943,0.10008529935944503,0.5097926267281104
