,ds,y,weather_pc,weather_pc2,visibility,is_winter,is_summer,is_spring_fall
2645,2021-01-30 15:00:00,30715.0,-19916.14659659645,2564.3932128686592,5160.0,1,0,0
2646,2021-01-30 12:00:00,30726.0,-13177.284933174633,2286.6250588381176,11900.0,1,0,0
2647,2021-01-30 09:00:00,31258.0,-13637.72780851763,2204.2131861965063,11440.0,1,0,0
2648,2021-01-30 06:00:00,32141.0,-19768.15678669161,2150.594543152517,5310.0,1,0,0
2649,2021-01-30 03:00:00,30795.0,-20739.194867553135,1954.2817476473176,4340.0,1,0,0
2650,2021-01-30 00:00:00,30942.0,-22061.576983247403,1443.9649423578833,3020.0,1,0,0
2651,2021-01-29 21:00:00,33610.0,-17854.405051664242,859.7757390089962,7230.0,1,0,0
2652,2021-01-29 18:00:00,34200.0,-16335.733533153565,554.8652567340229,8750.0,1,0,0
2653,2021-01-29 15:00:00,33446.0,-10806.22426005535,402.27601562797105,14280.0,1,0,0
2654,2021-01-29 12:00:00,33533.0,-10476.758406417435,253.786375642706,14610.0,1,0,0
2655,2021-01-29 09:00:00,34322.0,-16476.533163374006,312.52935649191267,8610.0,1,0,0
2656,2021-01-29 06:00:00,34545.0,-11496.05560100419,410.8504791207643,13590.0,1,0,0
2657,2021-01-29 03:00:00,32735.0,-21015.357428133313,551.8838065444298,4070.0,1,0,0
2658,2021-01-29 00:00:00,32881.0,-17445.674774512234,439.53431148578227,7640.0,1,0,0
2659,2021-01-28 21:00:00,34409.0,34213.969817189034,263.2360537333423,59300.0,1,0,0
2660,2021-01-28 18:00:00,34960.0,33553.09432873131,101.05168144738705,58640.0,1,0,0
2661,2021-01-28 15:00:00,34357.0,31352.01908336013,-114.58480893442804,56440.0,1,0,0
2662,2021-01-28 12:00:00,34467.0,32561.137463206538,-328.2066867716367,57650.0,1,0,0
2663,2021-01-28 09:00:00,35225.0,8121.116789796453,-258.206258010616,33210.0,1,0,0
2664,2021-01-28 06:00:00,35348.0,8801.07543207866,-227.77640436321204,33890.0,1,0,0
2665,2021-01-28 03:00:00,33520.0,-6099.672612499292,-326.454068487725,18990.0,1,0,0
2666,2021-01-28 00:00:00,33707.0,-9790.740483616315,-546.0396432641139,15300.0,1,0,0
2667,2021-01-27 21:00:00,36122.0,-11130.074033307968,-454.2156232274097,13960.0,1,0,0
2668,2021-01-27 18:00:00,36822.0,10340.339088871575,-433.6561289506056,35430.0,1,0,0
2669,2021-01-27 15:00:00,36287.0,-20079.222957252125,-283.2103814461908,5010.0,1,0,0
2670,2021-01-27 12:00:00,36166.0,-23119.844803037668,-428.86962655234584,1970.0,1,0,0
2671,2021-01-27 09:00:00,37041.0,-23709.162097108147,-293.7231622794839,1380.0,1,0,0
2672,2021-01-27 06:00:00,37277.0,-20297.93160316782,-59.18797609278017,4790.0,1,0,0
2673,2021-01-27 03:00:00,35658.0,-24297.35479075048,83.21829210176129,790.0,1,0,0
2674,2021-01-27 00:00:00,35819.0,-22587.870190639733,4.938076579262545,2500.0,1,0,0
2675,2021-01-26 21:00:00,39052.0,-1699.8603247717526,-411.4028761921329,23390.0,1,0,0
2676,2021-01-26 18:00:00,39753.0,8418.711219578783,-639.039256623657,33510.0,1,0,0
2677,2021-01-26 15:00:00,39287.0,26277.596783475838,-813.6350076935025,51370.0,1,0,0
2678,2021-01-26 12:00:00,39576.0,7626.661189142433,-922.199781832199,32720.0,1,0,0
2679,2021-01-26 09:00:00,40675.0,4246.055476556196,-996.5664604245866,29340.0,1,0,0
2680,2021-01-26 06:00:00,40386.0,-8374.606873581362,-1051.1705299727496,16720.0,1,0,0
2681,2021-01-26 03:00:00,38396.0,-24463.977562847267,-886.9657665526535,630.0,1,0,0
2682,2021-01-26 00:00:00,38365.0,-24053.200379309128,-720.1823274986747,1040.0,1,0,0
2683,2021-01-25 21:00:00,37037.0,-12392.230500999283,-535.5628749070008,12700.0,1,0,0
2684,2021-01-25 18:00:00,37421.0,29639.800863529832,-188.11371978419822,54730.0,1,0,0
2685,2021-01-25 15:00:00,36429.0,-6667.0010248411545,545.156604885694,18420.0,1,0,0
2686,2021-01-25 12:00:00,36592.0,20574.173947821237,713.6918248498135,45660.0,1,0,0
2687,2021-01-25 09:00:00,37461.0,-7744.238386825142,1090.7149519263687,17340.0,1,0,0
2688,2021-01-25 06:00:00,37512.0,-18412.73851574221,1441.5831618739053,6670.0,1,0,0
2689,2021-01-25 03:00:00,35637.0,-5173.478495519701,1320.951892951124,19910.0,1,0,0
2690,2021-01-25 00:00:00,35767.0,-8213.865319688772,1321.621798875327,16870.0,1,0,0
2691,2021-01-24 21:00:00,33993.0,20066.13238433105,1285.0527206262038,45150.0,1,0,0
2692,2021-01-24 18:00:00,34307.0,-21702.789146171523,1593.491923924373,3380.0,1,0,0
2693,2021-01-24 15:00:00,32170.0,-5453.183198921576,1467.2795007908915,19630.0,1,0,0
2694,2021-01-24 12:00:00,32359.0,7276.235706880413,1319.3484280118935,32360.0,1,0,0
2695,2021-01-24 09:00:00,32780.0,24865.609085523112,1172.9205920135696,49950.0,1,0,0
2696,2021-01-24 06:00:00,34280.0,21386.516299725565,1337.4400481765504,46470.0,1,0,0
2697,2021-01-24 03:00:00,33107.0,8528.976397740626,1800.0195827783018,33610.0,1,0,0
2698,2021-01-24 00:00:00,33238.0,-15398.082178633395,2398.4547246691777,9680.0,1,0,0
2699,2021-01-23 21:00:00,34886.0,-20477.14758704404,2585.365953429838,4600.0,1,0,0
2700,2021-01-23 18:00:00,35187.0,13552.200181690576,2404.189792378538,38630.0,1,0,0
2701,2021-01-23 15:00:00,33702.0,-6818.272024356528,2399.974805326957,18260.0,1,0,0
2702,2021-01-23 12:00:00,33807.0,-7439.108272509072,2319.9591111850305,17640.0,1,0,0
2703,2021-01-23 09:00:00,34378.0,8909.792601144642,2224.860251679097,33990.0,1,0,0
2704,2021-01-23 06:00:00,35153.0,-9621.182668586525,2100.283358419933,15460.0,1,0,0
2705,2021-01-23 03:00:00,33829.0,-12802.724921530773,1730.948263672278,12280.0,1,0,0
2706,2021-01-23 00:00:00,34005.0,-5873.774723071224,1402.8201012917543,19210.0,1,0,0
2707,2021-01-22 21:00:00,36903.0,-19963.763003985077,1395.6536317771495,5120.0,1,0,0
2708,2021-01-22 18:00:00,37481.0,33426.427951939724,1324.7915496198284,58510.0,1,0,0
2709,2021-01-22 15:00:00,35211.0,27488.003455755883,1668.392853536123,52570.0,1,0,0
2710,2021-01-22 12:00:00,35340.0,23081.134282770767,2268.6260449496945,48160.0,1,0,0
2711,2021-01-22 09:00:00,36085.0,-20553.09340937836,3499.7864251691303,4520.0,1,0,0
2712,2021-01-22 06:00:00,37486.0,-23011.942187611352,3740.369715573205,2060.0,1,0,0
2713,2021-01-22 03:00:00,34845.0,7715.658874217129,3216.031388830087,32790.0,1,0,0
2714,2021-01-22 00:00:00,35069.0,-11117.244974593717,2691.3642869973382,13960.0,1,0,0
2715,2021-01-21 21:00:00,36324.0,-8038.678333238904,2423.741015457169,17040.0,1,0,0
2716,2021-01-21 18:00:00,37018.0,16280.91243147975,2314.9286252977795,41360.0,1,0,0
2717,2021-01-21 15:00:00,34992.0,-5888.734060209947,2448.7471428989843,19190.0,1,0,0
2718,2021-01-21 12:00:00,34941.0,-5099.621272782681,2188.36837613453,19980.0,1,0,0
2719,2021-01-21 09:00:00,35634.0,-5580.682322957181,1906.3352627317577,19500.0,1,0,0
2720,2021-01-21 06:00:00,37290.0,25429.20107377432,1783.2474364972597,50510.0,1,0,0
2721,2021-01-21 03:00:00,34719.0,-22638.724421895997,2247.4232225891546,2440.0,1,0,0
2722,2021-01-21 00:00:00,34937.0,-5987.3493076599,2433.110948693532,19090.0,1,0,0
2723,2021-01-20 21:00:00,37293.0,26773.96446519465,2568.958104629587,51850.0,1,0,0
2724,2021-01-20 18:00:00,37997.0,34925.082050848585,2732.9601119141616,60000.0,1,0,0
2725,2021-01-20 15:00:00,35694.0,16996.08039753981,2934.3445347492843,42070.0,1,0,0
2726,2021-01-20 12:00:00,35978.0,15754.324446570892,2513.5249380002133,40830.0,1,0,0
2727,2021-01-20 09:00:00,36864.0,8062.932806007917,2185.6968139862533,33140.0,1,0,0
2728,2021-01-20 06:00:00,38506.0,5282.271963474156,2029.1270437885662,30360.0,1,0,0
2729,2021-01-20 03:00:00,35954.0,2850.7314284006497,1674.6256649900135,27930.0,1,0,0
2730,2021-01-20 00:00:00,36161.0,19499.227311786417,1277.974952830767,44580.0,1,0,0
2731,2021-01-19 21:00:00,39184.0,8027.786699551664,970.8451838339282,33110.0,1,0,0
2732,2021-01-19 18:00:00,39738.0,-4033.3004261160113,751.5158051887541,21050.0,1,0,0
2733,2021-01-19 15:00:00,37294.0,26465.358138576747,393.51245935983115,51550.0,1,0,0
2734,2021-01-19 12:00:00,37859.0,-5115.831120252862,173.0290880697305,19970.0,1,0,0
2735,2021-01-19 09:00:00,39324.0,-5657.37496288037,-169.59806592846192,19430.0,1,0,0
2736,2021-01-19 06:00:00,40797.0,-8448.2703926038,-334.3246688670684,16640.0,1,0,0
2737,2021-01-19 03:00:00,38107.0,-9159.382344594665,-575.4377788318568,15930.0,1,0,0
2738,2021-01-19 00:00:00,38190.0,-11660.830245096528,-868.5254628394492,13430.0,1,0,0
2739,2021-01-18 21:00:00,39225.0,-14861.780751534057,-1060.9204822913036,10230.0,1,0,0
2740,2021-01-18 18:00:00,39665.0,-12442.538779349878,-1205.2764533514746,12650.0,1,0,0
2741,2021-01-18 15:00:00,37126.0,-8393.242110865549,-1323.6561885592066,16700.0,1,0,0
2742,2021-01-18 12:00:00,37529.0,-15344.526221207243,-1573.0157291578814,9750.0,1,0,0
2743,2021-01-18 09:00:00,38727.0,-22345.567095386024,-1737.5053717664089,2750.0,1,0,0
2744,2021-01-18 06:00:00,40194.0,-23975.828960874216,-1715.3143394860865,1120.0,1,0,0
2745,2021-01-18 03:00:00,37520.0,-24716.3738598549,-1807.504664106898,380.0,1,0,0
2746,2021-01-18 00:00:00,37555.0,-24126.099650968357,-1784.2388150651261,970.0,1,0,0
2747,2021-01-17 21:00:00,38441.0,-18285.893360683087,-1790.5834216859887,6810.0,1,0,0
2748,2021-01-17 18:00:00,39257.0,-5215.347426122987,-1728.2367497512619,19880.0,1,0,0
2749,2021-01-17 15:00:00,27108.0,-5394.140896646509,-1488.93253589818,19700.0,1,0,0
2750,2021-01-17 12:00:00,28122.0,14576.023815596205,-1538.5140306728447,39670.0,1,0,0
2751,2021-01-17 09:00:00,30159.0,-5142.67859005973,-1253.508570996846,19950.0,1,0,0
2752,2021-01-17 06:00:00,37740.0,-21990.39835887605,-744.0286905868666,3100.0,1,0,0
2753,2021-01-17 03:00:00,32916.0,-22889.686065846196,-612.0846739696275,2200.0,1,0,0
2754,2021-01-17 00:00:00,34658.0,-19480.67499528676,-820.1960632776246,5610.0,1,0,0
2755,2021-01-16 21:00:00,38947.0,-16021.670638041245,-1029.5243893216104,9070.0,1,0,0
2756,2021-01-16 18:00:00,40658.0,17867.16154919304,-1311.201343983869,42960.0,1,0,0
2757,2021-01-16 15:00:00,32797.0,4276.823139398121,-1323.0883617001882,29370.0,1,0,0
2758,2021-01-16 12:00:00,33825.0,-2694.446769975573,-1589.8625803444174,22400.0,1,0,0
2759,2021-01-16 09:00:00,37588.0,-22554.911414864626,-1632.2919483819683,2540.0,1,0,0
2760,2021-01-16 06:00:00,41912.0,-20385.20712260518,-1660.9269533933743,4710.0,1,0,0
2761,2021-01-16 03:00:00,35958.0,-24725.75657909114,-1760.6965410309547,370.0,1,0,0
2762,2021-01-16 00:00:00,36233.0,-24365.836153212796,-1755.1901394495883,730.0,1,0,0
2763,2021-01-15 21:00:00,38861.0,10003.6879872001,-1906.11622890656,35100.0,1,0,0
2764,2021-01-15 18:00:00,42911.0,34204.224928017764,-1827.1812747252775,59300.0,1,0,0
2765,2021-01-15 15:00:00,36350.0,25375.114218946906,-1613.689800536169,50470.0,1,0,0
2766,2021-01-15 12:00:00,36517.0,11785.26266598861,-1617.8153097996906,36880.0,1,0,0
2767,2021-01-15 09:00:00,39974.0,-5204.079541200655,-1478.6608479526194,19890.0,1,0,0
2768,2021-01-15 06:00:00,41517.0,-5193.1135862592555,-1274.2481711259418,19900.0,1,0,0
2769,2021-01-15 03:00:00,33342.0,-7442.466804463436,-1171.8158058298616,17650.0,1,0,0
2770,2021-01-15 00:00:00,34199.0,-8401.757413028512,-1046.5090288491726,16690.0,1,0,0
2771,2021-01-14 21:00:00,38069.0,-7500.907618608636,-874.2648071394838,17590.0,1,0,0
2772,2021-01-14 18:00:00,42580.0,18009.380783467,-860.7734915274066,43100.0,1,0,0
2773,2021-01-14 15:00:00,37100.0,-22179.981203376065,-631.8957609549318,2910.0,1,0,0
2774,2021-01-14 12:00:00,36751.0,20877.879816597488,-1183.9290918400404,45970.0,1,0,0
2775,2021-01-14 09:00:00,40046.0,12666.94286320149,-1358.130204288067,37760.0,1,0,0
2776,2021-01-14 06:00:00,41794.0,-6163.014536222658,-1277.4480246381625,18930.0,1,0,0
2777,2021-01-14 03:00:00,33837.0,-12154.045588698877,-1476.3060377152756,12940.0,1,0,0
2778,2021-01-14 00:00:00,34698.0,-24804.680349818234,-1573.297482487591,290.0,1,0,0
2779,2021-01-13 21:00:00,38387.0,-9684.931944026346,-1646.47108670012,15410.0,1,0,0
2780,2021-01-13 18:00:00,42814.0,13705.028409927543,-1696.8775324970568,38800.0,1,0,0
2781,2021-01-13 15:00:00,35807.0,-21594.42270741922,-1494.1709815987726,3500.0,1,0,0
2782,2021-01-13 12:00:00,35460.0,18704.780875488505,-1762.838717088041,43800.0,1,0,0
2783,2021-01-13 09:00:00,39307.0,-5504.8959642858135,-1653.5869657677858,19590.0,1,0,0
2784,2021-01-13 06:00:00,41930.0,-19213.915714447612,-1411.2682308110775,5880.0,1,0,0
2785,2021-01-13 03:00:00,34741.0,-23183.734434924838,-1381.7730422942257,1910.0,1,0,0
2786,2021-01-13 00:00:00,36013.0,-11413.506042089757,-1373.3011855029588,13680.0,1,0,0
2787,2021-01-12 21:00:00,40407.0,-12703.210089476106,-1306.2730883023721,12390.0,1,0,0
2788,2021-01-12 18:00:00,45633.0,6186.643875911793,-1355.9279979996927,31280.0,1,0,0
2789,2021-01-12 15:00:00,41154.0,-5303.041199475591,-1235.3432133481272,19790.0,1,0,0
2790,2021-01-12 12:00:00,41776.0,-5213.602508326887,-1353.2369054252013,19880.0,1,0,0
2791,2021-01-12 09:00:00,45423.0,22635.735335417598,-1542.643831129575,47730.0,1,0,0
2792,2021-01-12 06:00:00,46152.0,11455.694988220033,-1477.6682987333188,36550.0,1,0,0
2793,2021-01-12 03:00:00,38376.0,-3154.7393369832853,-1522.3119477458554,21940.0,1,0,0
2794,2021-01-12 00:00:00,39766.0,-8005.245904376235,-1597.2018774694038,17090.0,1,0,0
2795,2021-01-11 21:00:00,46104.0,-13885.278191554498,-1576.509651269409,11210.0,1,0,0
2796,2021-01-11 18:00:00,50269.0,-7195.07077182336,-1505.9595691270513,17900.0,1,0,0
2797,2021-01-11 15:00:00,34569.0,4915.332514163549,-1397.494944106919,30010.0,1,0,0
2798,2021-01-11 12:00:00,35639.0,-10194.615615285491,-1351.885844123286,14900.0,1,0,0
2799,2021-01-11 09:00:00,40404.0,-12104.557328445993,-1317.8270183774016,12990.0,1,0,0
2800,2021-01-11 06:00:00,50060.0,-8763.504141630454,-1068.6094285252582,16330.0,1,0,0
2801,2021-01-11 03:00:00,40168.0,-4603.258062643721,-1010.171750535373,20490.0,1,0,0
2802,2021-01-11 00:00:00,41079.0,1467.133603952604,-932.5802133947266,26560.0,1,0,0
2803,2021-01-10 21:00:00,39481.0,-5242.409377888987,-816.3460923844272,19850.0,1,0,0
2804,2021-01-10 18:00:00,39789.0,4568.608153641328,-601.2630093490843,29660.0,1,0,0
2805,2021-01-10 15:00:00,35731.0,2309.7362838335953,-339.75375932285795,27400.0,1,0,0
2806,2021-01-10 12:00:00,35960.0,-7790.015639936575,-274.8473498461551,17300.0,1,0,0
2807,2021-01-10 09:00:00,36542.0,-14849.319485507134,-138.6578451912866,10240.0,1,0,0
2808,2021-01-10 06:00:00,39677.0,-5488.200116729623,93.56559877584256,19600.0,1,0,0
2809,2021-01-10 03:00:00,37803.0,-4307.886953912091,144.70664725110157,20780.0,1,0,0
2810,2021-01-10 00:00:00,38029.0,-11797.337756934878,255.46963583848114,13290.0,1,0,0
2811,2021-01-09 21:00:00,41212.0,-3726.974323994381,292.21042079706797,21360.0,1,0,0
2812,2021-01-09 18:00:00,41921.0,-3246.225717120014,447.53057993562095,21840.0,1,0,0
2813,2021-01-09 15:00:00,38531.0,2674.5226327964997,585.6968563717127,27760.0,1,0,0
2814,2021-01-09 12:00:00,38656.0,-5285.27635843481,604.6597115084099,19800.0,1,0,0
2815,2021-01-09 09:00:00,39508.0,-13085.642425281823,512.7647323585458,12000.0,1,0,0
2816,2021-01-09 06:00:00,41612.0,-13845.19762291413,627.9238393306678,11240.0,1,0,0
2817,2021-01-09 03:00:00,39584.0,-15215.377493985534,580.8911824078594,9870.0,1,0,0
2818,2021-01-09 00:00:00,39785.0,-19905.967591293313,480.6117556938309,5180.0,1,0,0
2819,2021-01-08 21:00:00,42874.0,-21426.48154337827,366.9697838303642,3660.0,1,0,0
2820,2021-01-08 18:00:00,43982.0,-14766.643147922005,342.6141019803256,10320.0,1,0,0
2821,2021-01-08 15:00:00,41285.0,-5167.072995193626,262.3045057113693,19920.0,1,0,0
2822,2021-01-08 12:00:00,41561.0,-12508.037572816958,65.42331513634872,12580.0,1,0,0
2823,2021-01-08 09:00:00,42819.0,-22568.739075785852,-84.44819093538248,2520.0,1,0,0
2824,2021-01-08 06:00:00,44002.0,-24878.478150019837,14.158820260556404,210.0,1,0,0
2825,2021-01-08 03:00:00,41335.0,-24708.731805052197,-50.06287058984255,380.0,1,0,0
2826,2021-01-08 00:00:00,41418.0,-23018.289246821514,19.740123782419168,2070.0,1,0,0
2827,2021-01-07 21:00:00,41386.0,-23358.51037270842,-35.965352711211196,1730.0,1,0,0
2828,2021-01-07 18:00:00,42342.0,-12698.105121081086,50.244196835568125,12390.0,1,0,0
2829,2021-01-07 15:00:00,41394.0,-5187.409331143201,199.7582330453966,19900.0,1,0,0
2830,2021-01-07 12:00:00,41528.0,-10017.819076066775,130.30025051094157,15070.0,1,0,0
2831,2021-01-07 09:00:00,42660.0,-20458.512993700595,-9.867738461137725,4630.0,1,0,0
2832,2021-01-07 06:00:00,42258.0,-20607.72303405876,210.5065597156193,4480.0,1,0,0
2833,2021-01-07 03:00:00,40352.0,-22398.121217601,131.40295327442632,2690.0,1,0,0
2834,2021-01-07 00:00:00,40411.0,-24868.460600520535,73.2350221984441,220.0,1,0,0
2835,2021-01-06 21:00:00,42113.0,-21138.76740674922,-3.52414897385859,3950.0,1,0,0
2836,2021-01-06 18:00:00,42809.0,-14848.424407935594,68.35979247492448,10240.0,1,0,0
2837,2021-01-06 15:00:00,39744.0,-5268.0053917866735,158.16843626560396,19820.0,1,0,0
2838,2021-01-06 12:00:00,39682.0,-11007.645712104671,227.85561952549799,14080.0,1,0,0
2839,2021-01-06 09:00:00,40221.0,-21538.34081687055,128.6496077482245,3550.0,1,0,0
2840,2021-01-06 06:00:00,42589.0,-22366.949160355718,446.2976449641817,2720.0,1,0,0
2841,2021-01-06 03:00:00,40429.0,-22016.972483142756,442.1993331039272,3070.0,1,0,0
2842,2021-01-06 00:00:00,40627.0,-23436.880302408936,472.870679066009,1650.0,1,0,0
2843,2021-01-05 21:00:00,43133.0,-17557.10788264468,413.6513569136195,7530.0,1,0,0
2844,2021-01-05 18:00:00,43817.0,-14206.789790214205,484.27698874089623,10880.0,1,0,0
2845,2021-01-05 15:00:00,41066.0,-10446.326745698032,604.6488368289461,14640.0,1,0,0
2846,2021-01-05 12:00:00,41045.0,-12796.622476794675,549.6901353434273,12290.0,1,0,0
2847,2021-01-05 09:00:00,41389.0,-18806.135411150655,648.3262020559109,6280.0,1,0,0
2848,2021-01-05 06:00:00,43636.0,-19445.457613818457,810.6609729415114,5640.0,1,0,0
2849,2021-01-05 03:00:00,41485.0,-22205.266349475194,856.3643957204719,2880.0,1,0,0
2850,2021-01-05 00:00:00,41687.0,-24634.86405008709,932.4560886192763,450.0,1,0,0
2851,2021-01-04 21:00:00,41713.0,-21424.73394119019,941.4803477939334,3660.0,1,0,0
2852,2021-01-04 18:00:00,42334.0,-15094.42263771189,997.8662966125399,9990.0,1,0,0
2853,2021-01-04 15:00:00,39256.0,-15303.705947207403,1153.1261173566363,9780.0,1,0,0
2854,2021-01-04 12:00:00,39290.0,-12213.382518742816,1172.7863314297529,12870.0,1,0,0
2855,2021-01-04 09:00:00,39634.0,-17243.20160962639,1179.1683178797432,7840.0,1,0,0
2856,2021-01-04 06:00:00,41923.0,-16602.44023900025,1318.6215261041543,8480.0,1,0,0
2857,2021-01-04 03:00:00,39786.0,-5612.480095390938,1252.1662236372943,19470.0,1,0,0
2858,2021-01-04 00:00:00,39967.0,-5482.487683841175,1215.5602653828694,19600.0,1,0,0
2859,2021-01-03 21:00:00,37176.0,-19222.339357350094,1256.7625729107483,5860.0,1,0,0
2860,2021-01-03 18:00:00,37458.0,-2072.582523378343,1177.441777502894,23010.0,1,0,0
2861,2021-01-03 15:00:00,33580.0,34917.10090801263,1056.2935602313084,60000.0,1,0,0
2862,2021-01-03 12:00:00,33632.0,12226.245878451358,920.0674618405585,37310.0,1,0,0
2863,2021-01-03 09:00:00,33867.0,8464.793627288253,653.617301650156,33550.0,1,0,0
2864,2021-01-03 06:00:00,37213.0,10783.821666145828,504.23383368987356,35870.0,1,0,0
2865,2021-01-03 03:00:00,35512.0,-9867.228386283352,361.34420020976034,15220.0,1,0,0
2866,2021-01-03 00:00:00,35769.0,-12778.568571324371,128.51718133319207,12310.0,1,0,0
2867,2021-01-02 21:00:00,38548.0,-24269.324362466432,34.526106784579234,820.0,1,0,0
2868,2021-01-02 18:00:00,38954.0,-9969.761451588556,-27.63608748144307,15120.0,1,0,0
2869,2021-01-02 15:00:00,35332.0,-4979.209861359197,98.82563817902684,20110.0,1,0,0
2870,2021-01-02 12:00:00,35392.0,4660.65492648062,27.78742204120161,29750.0,1,0,0
2871,2021-01-02 09:00:00,35612.0,-6248.341092267596,235.31309735295258,18840.0,1,0,0
2872,2021-01-02 06:00:00,38611.0,-4496.809446416502,558.0437483094612,20590.0,1,0,0
2873,2021-01-02 03:00:00,36884.0,-5145.764099023382,753.174986514444,19940.0,1,0,0
2874,2021-01-02 00:00:00,37062.0,-7144.587868518015,991.5966108977118,17940.0,1,0,0
2875,2021-01-01 21:00:00,36403.0,-21623.38229268278,1273.2569984738975,3460.0,1,0,0
2876,2021-01-01 18:00:00,36665.0,-20891.89376931092,1615.906087021243,4190.0,1,0,0
2877,2021-01-01 15:00:00,32902.0,-12461.587287427323,1705.860501124503,12620.0,1,0,0
2878,2021-01-01 12:00:00,32915.0,-13622.197399739738,1573.9835039601667,11460.0,1,0,0
2879,2021-01-01 09:00:00,33008.0,-19172.59657791594,1471.4048078679343,5910.0,1,0,0
2880,2021-01-01 06:00:00,36477.0,-24282.567198570887,1500.169251119647,800.0,1,0,0
2881,2021-01-01 03:00:00,34971.0,-24782.93847377448,1396.8768068538677,300.0,1,0,0
2882,2021-01-01 00:00:00,35043.0,-20902.933443579695,1357.2804017697356,4180.0,1,0,0
2883,2020-12-31 21:00:00,38516.0,-24502.5014884999,1416.6435406809317,580.0,1,0,0
2884,2020-12-31 18:00:00,38836.0,4948.6924076601845,1556.551268971223,30030.0,1,0,0
2885,2020-12-31 15:00:00,35683.0,-9339.72577297401,1905.3472422331845,15740.0,1,0,0
2886,2020-12-31 12:00:00,35776.0,-19639.897847966156,1897.8548544835553,5440.0,1,0,0
2887,2020-12-31 09:00:00,36062.0,-20721.015268689967,1691.4141402146079,4360.0,1,0,0
2888,2020-12-31 06:00:00,38786.0,-11271.266623906948,1682.3149313981442,13810.0,1,0,0
2889,2020-12-31 03:00:00,36928.0,-17372.474450930273,1494.1888316307652,7710.0,1,0,0
2890,2020-12-31 00:00:00,37099.0,-16984.051535910843,1251.0040213416466,8100.0,1,0,0
2891,2020-12-30 21:00:00,39657.0,-11205.715198394017,951.3044277825013,13880.0,1,0,0
2892,2020-12-30 18:00:00,40165.0,19342.476272512227,541.6847967815103,44430.0,1,0,0
2893,2020-12-30 15:00:00,36990.0,34321.68832417458,383.891825747824,59410.0,1,0,0
2894,2020-12-30 12:00:00,36963.0,18521.779467934113,465.5805750048268,43610.0,1,0,0
2895,2020-12-30 09:00:00,37341.0,-5347.681251153904,659.9260699613611,19740.0,1,0,0
2896,2020-12-30 06:00:00,39976.0,-17806.13928360614,1050.8344853203455,7280.0,1,0,0
2897,2020-12-30 03:00:00,38059.0,10864.776555018574,1202.588389147843,35950.0,1,0,0
2898,2020-12-30 00:00:00,38207.0,17246.848269378843,1646.1648976868612,42330.0,1,0,0
2899,2020-12-29 21:00:00,39409.0,-6211.865524180319,2028.1633906481914,18870.0,1,0,0
2900,2020-12-29 18:00:00,39927.0,-6121.517056468186,2157.07454288609,18960.0,1,0,0
2901,2020-12-29 15:00:00,36793.0,-6581.027047190697,2331.5158357115047,18500.0,1,0,0
2902,2020-12-29 12:00:00,36663.0,-13029.98511229337,2544.5420427843446,12050.0,1,0,0
2903,2020-12-29 09:00:00,37036.0,-8408.696881529777,2754.8256123889273,16670.0,1,0,0
2904,2020-12-29 06:00:00,39596.0,-6567.607171456473,3007.941415998689,18510.0,1,0,0
2905,2020-12-29 03:00:00,37690.0,-7117.086833896491,3136.571847595264,17960.0,1,0,0
2906,2020-12-29 00:00:00,37875.0,-7666.347869110684,3311.6790276134493,17410.0,1,0,0
2907,2020-12-28 21:00:00,38858.0,11755.723856904251,3663.2579466302573,36830.0,1,0,0
2908,2020-12-28 18:00:00,39364.0,-15231.80226928613,4165.108449052595,9840.0,1,0,0
2909,2020-12-28 15:00:00,36289.0,-16548.766083085917,4688.985755401833,8520.0,1,0,0
2910,2020-12-28 12:00:00,36173.0,-8227.639401848683,4730.530411805234,16840.0,1,0,0
2911,2020-12-28 06:00:00,39116.0,-10505.466964626521,4882.874682061238,14560.0,1,0,0
2912,2020-12-28 03:00:00,37193.0,-5063.658972573682,5102.418668656763,20000.0,1,0,0
2913,2020-12-28 00:00:00,37392.0,2158.149354227936,5317.335940173222,27220.0,1,0,0
2914,2020-12-27 21:00:00,36705.0,-15651.90957768856,5257.257352251923,9410.0,1,0,0
2915,2020-12-27 18:00:00,37036.0,-21743.10092955728,4948.09719593803,3320.0,1,0,0
2916,2020-12-27 15:00:00,33407.0,-21295.62006623407,4372.047040849893,3770.0,1,0,0
2917,2020-12-27 12:00:00,33455.0,24299.275903774127,3173.1206955269367,49370.0,1,0,0
2918,2020-12-27 09:00:00,33555.0,33944.45635841504,2128.0938784164578,59020.0,1,0,0
2919,2020-12-27 06:00:00,36740.0,34920.49760129817,1328.2097682514798,60000.0,1,0,0
2920,2020-12-27 03:00:00,35051.0,34916.41148430609,475.3636635278018,60000.0,1,0,0
2921,2020-12-27 00:00:00,35297.0,24092.204384704746,-358.17178166315534,49180.0,1,0,0
2922,2020-12-26 21:00:00,37893.0,19169.69603725175,-864.1494886246692,44260.0,1,0,0
2923,2020-12-26 18:00:00,38321.0,-5602.438724640473,-1235.3427189394108,19490.0,1,0,0
2924,2020-12-26 15:00:00,34749.0,32815.232368232835,-1763.1191264459717,57910.0,1,0,0
2925,2020-12-26 12:00:00,34819.0,16484.157061561935,-1967.0844471478642,41580.0,1,0,0
2926,2020-12-26 09:00:00,35154.0,-22646.465004694426,-2004.188177804279,2450.0,1,0,0
