,horizon,mse,rmse,mae,mape,mdape,smape,coverage
105,22 days 03:00:00,23617.198201570838,153.67888014158237,119.9231273535087,0.07131302525523817,0.05634037532788444,0.070511761863351,0.8487903225806454
106,22 days 06:00:00,23699.947690230667,153.94787328908012,120.08566608985915,0.07138189245765585,0.056882111226121496,0.07060100345948703,0.8467741935483871
107,22 days 09:00:00,24133.120926667827,155.34838565838984,120.98795690929474,0.07186272433964504,0.055909931786401953,0.07111583387414737,0.8427419354838711
108,22 days 12:00:00,24415.60686260992,156.2549418822007,121.74148177250527,0.0724752873314786,0.05704827279945446,0.07169778127850512,0.838709677419355
109,22 days 15:00:00,24706.374716456452,157.18261582139564,122.4433188031257,0.07307403675442871,0.05829458114265838,0.07224295283185277,0.8326612903225807
110,22 days 18:00:00,25278.0795316087,158.99081587188834,123.60973368445507,0.07412434791049594,0.05829458114265838,0.07314795798843718,0.8266129032258065
111,22 days 21:00:00,25686.13457437267,160.2689445100724,124.56534824943017,0.0746175085156462,0.05871065712241928,0.07367280401383727,0.8205645161290325
112,23 days 00:00:00,25744.928170435942,160.4522613441018,124.69556059426803,0.07452383263663837,0.05871065712241928,0.07365705316259599,0.8214285714285715
113,23 days 03:00:00,25758.91736808008,160.49584844499898,124.75412915181197,0.07454922467753664,0.05871065712241928,0.0736987329776932,0.8205645161290321
114,23 days 06:00:00,25832.307664579454,160.72432194468718,124.98766553235326,0.07469088275932713,0.05829458114265838,0.07385344049640463,0.8205645161290324
115,23 days 09:00:00,26763.031586394685,163.59410620922347,126.41527821856964,0.07576773334208638,0.059002084123202916,0.0747987169227331,0.8179723502304149
116,23 days 12:00:00,27177.30916723179,164.85541898048663,127.43282210656773,0.07651930371449468,0.059321378574750644,0.0755381163565607,0.8145161290322582
117,23 days 15:00:00,27570.951605028975,166.0450288476863,128.41026143779862,0.07724291126525087,0.059777785739167845,0.07624525585723545,0.8104838709677421
118,23 days 18:00:00,28062.965867501214,167.5200461661267,129.72490976437402,0.07819277231554966,0.059777785739167845,0.07717126887310014,0.8064516129032261
119,23 days 21:00:00,28310.191411697906,168.25632651314453,130.40634265524332,0.07855356656560258,0.06035156333863498,0.07757799420396622,0.80241935483871
120,24 days 00:00:00,28195.04762610191,167.9138101113244,130.18216835472617,0.07838261929473848,0.061040185713232054,0.07742706465412638,0.8047235023041472
121,24 days 03:00:00,28260.39018284489,168.10826922803318,130.36743119081336,0.07847758148381424,0.06035156333863498,0.07756152782785597,0.8044354838709676
122,24 days 06:00:00,28364.294179176708,168.41702461205253,130.65469949403683,0.07862964252784023,0.06035156333863498,0.0777403056046596,0.8044354838709677
123,24 days 09:00:00,29664.125339273487,172.23276499921113,132.56156523469045,0.07997937478470855,0.061040185713232054,0.07892166555842456,0.8004032258064516
124,24 days 12:00:00,30337.603057730335,174.17693032583372,134.45977302994984,0.08119497806866907,0.062113508786495825,0.08014775798474877,0.7943548387096776
125,24 days 15:00:00,31117.86659829477,176.40256970434066,136.38555782399186,0.08243769429626542,0.06308979530947469,0.08139666003608054,0.7903225806451611
126,24 days 18:00:00,31676.22282625033,177.9781526655739,137.95975675655774,0.0835944647458642,0.06347511896553733,0.08243660448466059,0.7883064516129028
127,24 days 21:00:00,31802.845198994146,178.3335223646809,138.3408246900973,0.08376774695134284,0.06391077308655005,0.08263110644792954,0.786290322580645
128,25 days 00:00:00,31842.877459719995,178.4457269304031,138.4761030659849,0.08376288099180497,0.06391077308655005,0.0826418685289375,0.7860023041474652
129,25 days 03:00:00,31503.95768671089,177.49354266201036,137.1959755029647,0.08304096893893051,0.06305031823964069,0.08193999426960806,0.7903225806451614
130,25 days 06:00:00,31549.633526575002,177.6221650768141,137.2703466731879,0.08308144672694555,0.06305031823964069,0.08199920509130709,0.7883064516129031
131,25 days 09:00:00,32045.831088349645,179.01349415155732,138.12990153930065,0.08344391641715035,0.06305031823964069,0.08245001423786139,0.7862903225806452
132,25 days 12:00:00,32342.124228430508,179.83916211001014,138.8173992373149,0.08381747776122327,0.06347511896553733,0.08292300869240617,0.7845622119815671
133,25 days 15:00:00,32152.287321681782,179.31058898370108,138.42387716865767,0.08351257734069671,0.06391077308655005,0.08268214896738273,0.7862903225806454
134,25 days 18:00:00,31932.582803794532,178.69690205427327,138.20111699899803,0.08330896187002504,0.06484712244152391,0.08255603500255036,0.7880184331797232
135,25 days 21:00:00,31841.670427840225,178.44234482835128,138.1388443585585,0.0831275868899633,0.0653192192334225,0.0824444858454589,0.7877304147465438
136,26 days 00:00:00,32074.729176480203,179.09419079490044,138.9222690461463,0.08349023891688281,0.06632174040964908,0.08279351570039112,0.7842741935483872
137,26 days 03:00:00,31962.5626510738,178.78076700549698,138.52932841735014,0.08329176731459721,0.06564639982484674,0.08258380523322546,0.7836981566820275
138,26 days 06:00:00,31850.33337090451,178.4666169649229,138.2519406055296,0.08317417541512764,0.0653192192334225,0.0825088071766731,0.7860023041474652
139,26 days 09:00:00,32114.13068772733,179.20415923668548,139.2713629183953,0.08371819652194606,0.06685806113263974,0.08312029434413559,0.7862903225806449
140,26 days 12:00:00,32514.222356818987,180.31700517926475,140.39060777853322,0.08435541927075674,0.06703310631839361,0.08386357209471855,0.7802419354838709
