,horizon,mse,rmse,mae,mdape,smape,coverage
2084,52 days 10:00:00,1764786454856.8887,1328452.654352758,1028090.1233636468,6819.4610853135655,1.3788291385553526,0.7870585202371743
2085,52 days 10:30:00,1765832820613.748,1328846.4247661382,1028924.6015493425,6819.4610853135655,1.3789790694808923,0.7862851250322251
2086,52 days 11:00:00,1768383679118.9963,1329805.8802392913,1029933.4877661217,6819.4610853135655,1.3791047555385805,0.785511729827275
2087,52 days 11:30:00,1770481820737.6863,1330594.536565398,1031013.2977597144,6819.4610853135655,1.3789175616271576,0.7844805362206756
2088,52 days 12:00:00,1779324529558.7253,1333913.2391421585,1033043.1172399693,6819.4610853135655,1.3794713428048617,0.7829337458107755
2089,52 days 12:30:00,1790118190508.1572,1337952.9851635883,1035334.0988251332,6819.4610853135655,1.3800663134968225,0.7813869554008767
2090,52 days 13:00:00,1801238866261.1152,1342102.405281026,1038025.9465057265,6819.4610853135655,1.380772913180768,0.7798401649909767
2091,52 days 13:30:00,1814804793743.0422,1347146.9087456802,1041571.5818499773,6819.4610853135655,1.3816520501429848,0.7782933745810786
2092,52 days 14:00:00,1828745176215.9343,1352311.0500975484,1045251.34949545,6819.4610853135655,1.3825581569013137,0.7767465841711777
2093,52 days 14:30:00,1839909733974.988,1356432.723718721,1048339.4162466434,6819.4610853135655,1.3833496596931576,0.7751997937612783
2094,52 days 15:00:00,1850284679357.0942,1360251.697060913,1051270.4626274102,6819.4610853135655,1.3841214883858086,0.7736530033513793
2095,52 days 15:30:00,1859068442906.1353,1363476.6015249896,1054074.4444978563,6819.4610853135655,1.3848244662080333,0.7721062129414796
2096,52 days 16:00:00,1863825412390.9998,1365219.913563745,1056130.3928543471,6819.4610853135655,1.385173318260667,0.7705594225315805
2097,52 days 16:30:00,1867494623050.3257,1366563.069547222,1057965.267767838,6819.4610853135655,1.3855015078568904,0.7690126321216806
2098,52 days 17:00:00,1869649293945.1646,1367351.196271523,1059244.0777448246,6819.4610853135655,1.3856537319089854,0.768239236916731
2099,52 days 17:30:00,1870338781369.1062,1367603.298244453,1059683.612592438,6819.4610853135655,1.385404560524367,0.7679814385150814
2100,52 days 18:00:00,1870424969691.7202,1367634.8085990355,1059889.81569626,7680.933187567899,1.385074318116707,0.767981438515081
2101,52 days 18:30:00,1870394443464.39,1367623.6483274153,1059905.9307645955,7680.933187567899,1.3850379361278875,0.7679814385150809
2102,52 days 19:00:00,1870444897651.31,1367642.0941354905,1059852.7530980282,6378.231721078982,1.3852435542689503,0.7679814385150814
2103,52 days 19:30:00,1870743421683.9517,1367751.2279957754,1060011.7812483755,6378.231721078982,1.3852653001213704,0.7679814385150814
2104,52 days 20:00:00,1871134133366.518,1367894.0504902117,1060235.674619817,6378.231721078982,1.3853464632119346,0.7679814385150819
2105,52 days 20:30:00,1871498717339.3252,1368027.3086964767,1060465.57809475,6819.4610853135655,1.3853486634732681,0.7679814385150807
2106,52 days 21:00:00,1871871666655.5647,1368163.6110698036,1060709.9549948173,6819.4610853135655,1.3853486697707518,0.767981438515081
2107,52 days 21:30:00,1872251880602.7302,1368302.554482279,1060961.0586682614,6819.4610853135655,1.385348654418281,0.7679814385150817
2108,52 days 22:00:00,1872636085663.1992,1368442.9420561162,1061211.9665786996,6819.4610853135655,1.3853486455450037,0.7679814385150814
2109,52 days 22:30:00,1873022998016.64,1368584.3043147323,1061458.2934493597,6819.4610853135655,1.3853486455450048,0.7679814385150812
2110,52 days 23:00:00,1873410526127.86,1368725.8769117577,1061698.7160146402,6819.4610853135655,1.3853486455450048,0.7679814385150808
2111,52 days 23:30:00,1873794997256.3914,1368866.3182562392,1061934.6793805016,6819.4610853135655,1.3853486455450055,0.7679814385150812
2112,53 days 00:00:00,1874174033287.6116,1369004.7601405962,1062169.368191588,6819.4610853135655,1.3853486455450068,0.7679814385150812
2113,53 days 00:30:00,1874549081860.109,1369141.731837909,1062406.3126308818,6819.4610853135655,1.385348645545005,0.7679814385150809
2114,53 days 01:00:00,1874924209352.2026,1369278.7186516128,1062648.032829561,6819.4610853135655,1.385348645545006,0.7679814385150814
2115,53 days 01:30:00,1875302596825.782,1369416.8820435149,1062895.1225710157,6819.4610853135655,1.3853486455450057,0.7679814385150815
2116,53 days 02:00:00,1875684744618.2964,1369556.404321595,1063146.03996643,6819.4610853135655,1.3853486455450055,0.7679814385150817
2117,53 days 02:30:00,1876069827022.7139,1369696.983651024,1063397.6681595182,6819.4610853135655,1.3853486455450064,0.7679814385150815
2118,53 days 03:00:00,1876457513390.4902,1369838.49901749,1063646.4866244378,6819.4610853135655,1.385348645545006,0.7679814385150816
2119,53 days 03:30:00,1876847319144.5432,1369980.7732755023,1063890.0140466774,6819.4610853135655,1.3853486455450055,0.7679814385150815
2120,53 days 04:00:00,1877236703762.958,1370122.8790743398,1064128.0956961075,6819.4610853135655,1.385348645545007,0.7679814385150819
2121,53 days 04:30:00,1877622212738.3005,1370263.5559403528,1064363.6416117125,6819.4610853135655,1.3853486455450066,0.7679814385150819
2122,53 days 05:00:00,1878004659787.6736,1370403.1012033187,1064602.5560202864,6819.4610853135655,1.385348645545006,0.7679814385150816
2123,53 days 05:30:00,1878391581284.3826,1370544.2646205858,1064852.8038324316,6819.4610853135655,1.3853486426588968,0.7679814385150812
2124,53 days 06:00:00,1878791955292.7341,1370690.3207116968,1065125.7338060152,7680.933187567899,1.38536153223057,0.7679814385150814
2125,53 days 06:30:00,1879212264008.0808,1370843.6322236322,1065444.752091907,6819.4610853135655,1.385442792498449,0.7679814385150814
2126,53 days 07:00:00,1879340096729.386,1370890.2569970312,1065645.3648625142,8769.44689564661,1.3853058703133785,0.7679814385150814
2127,53 days 07:30:00,1878756165413.7078,1370677.2652282913,1065185.962422121,7680.933187567899,1.3853494135437965,0.7679814385150816
2128,53 days 08:00:00,1877610965581.8477,1370259.4519220977,1064327.6419267026,8769.44689564661,1.3849616777638927,0.7679814385150816
2129,53 days 08:30:00,1876471203839.4124,1369843.4961116589,1063949.5714107612,8769.44689564661,1.3850189876686814,0.7682392369167315
2130,53 days 09:00:00,1876512149884.4724,1369858.4415495174,1064270.2453446288,8769.44689564661,1.385224668506928,0.7677236401134317
2131,53 days 09:30:00,1878266367356.351,1370498.5834930115,1064870.675693242,8769.44689564661,1.3853797826390228,0.7674658417117817
2132,53 days 10:00:00,1880308764653.4656,1371243.510341422,1065387.5441303027,8769.44689564661,1.385448103527952,0.7669502449084818
2133,53 days 10:30:00,1881413225950.7397,1371646.1737455253,1065592.6866992807,8769.44689564661,1.385391239837177,0.7669502449084814
2134,53 days 11:00:00,1883829665188.0833,1372526.744798834,1066123.0044481242,8769.44689564661,1.3854442820188662,0.7669502449084814
2135,53 days 11:30:00,1887946126260.3303,1374025.5187806122,1066952.5204999247,8769.44689564661,1.3856644964171752,0.7664346481051824
2136,53 days 12:00:00,1889723048541.9028,1374671.9785250237,1067064.0063385253,8769.44689564661,1.3856986926318176,0.7672080433101311
2137,53 days 12:30:00,1891698595087.8906,1375390.3428074121,1067201.9327352971,8769.44689564661,1.3857643670017439,0.7677236401134315
2138,53 days 13:00:00,1894556119102.2332,1376428.7555490234,1067436.5636485761,8769.44689564661,1.3858824060728625,0.767723640113431
2139,53 days 13:30:00,1899412667662.1934,1378191.8109110189,1068548.708180903,8769.44689564661,1.3861252521083691,0.767723640113431
2140,53 days 14:00:00,1904949738669.5454,1380199.1663051913,1070055.9195050895,8769.44689564661,1.386426104996354,0.7669502449084817
2141,53 days 14:30:00,1909674181828.7576,1381909.6142037502,1071338.0580237291,8769.44689564661,1.3865992618492857,0.7661768497035316
2142,53 days 15:00:00,1914064425019.106,1383497.1720314813,1072302.3425493166,8769.44689564661,1.3865636384658475,0.7656612529002315
2143,53 days 15:30:00,1916000123107.9067,1384196.562308947,1072674.0556936518,8769.44689564661,1.3862574004722976,0.7656612529002316
2144,53 days 16:00:00,1916325654544.0652,1384314.145901885,1072718.9288252129,8769.44689564661,1.3856570912897515,0.7656612529002317
2145,53 days 16:30:00,1915459263324.5415,1384001.1789462252,1072502.817564758,8769.44689564661,1.3848034607901614,0.7656612529002321
2146,53 days 17:00:00,1913826638407.8127,1383411.2325725178,1071949.5584264756,8769.44689564661,1.3837453653853762,0.7661768497035314
2147,53 days 17:30:00,1911800962778.859,1382678.908054527,1070909.9416874973,8769.44689564661,1.3823596192247967,0.7666924465068313
2148,53 days 18:00:00,1910119267251.8906,1382070.6448123015,1069898.2577046417,8769.44689564661,1.3808782913764162,0.7672080433101311
2149,53 days 18:30:00,1909047201964.9983,1381682.7428773213,1069247.5192913106,8769.44689564661,1.3798367074172766,0.7672080433101309
2150,53 days 19:00:00,1908595844867.9365,1381519.3972101647,1068886.4969961494,6819.4610853135655,1.3792612541667846,0.7672080433101315
2151,53 days 19:30:00,1908692748562.4258,1381554.4681851764,1068930.724262655,6819.4610853135655,1.3789480593469898,0.7672080433101316
2152,53 days 20:00:00,1909063969772.6184,1381688.810757552,1069139.9213980993,6819.4610853135655,1.3789298615391263,0.7672080433101313
2153,53 days 20:30:00,1909449297704.3096,1381828.2446470363,1069379.457629467,6819.4610853135655,1.378929978830847,0.7672080433101308
2154,53 days 21:00:00,1909843389799.4685,1381970.8353650118,1069633.8762556172,6819.4610853135655,1.3789299712119287,0.7672080433101307
2155,53 days 21:30:00,1910244636224.1343,1382115.9995543552,1069895.01614447,6819.4610853135655,1.3789299597851843,0.7672080433101315
2156,53 days 22:00:00,1910649852967.497,1382262.5846659879,1070155.9524987047,6819.4610853135655,1.3789299669655237,0.7672080433101306
2157,53 days 22:30:00,1911057786470.235,1382410.1368516635,1070412.290562057,6819.4610853135655,1.3789299669655215,0.7672080433101308
2158,53 days 23:00:00,1911466380907.882,1382557.9123161107,1070662.7169240878,6819.4610853135655,1.3789299669655222,0.7672080433101309
2159,53 days 23:30:00,1911871967841.6152,1382704.5844436965,1070908.673140139,6819.4610853135655,1.3789299669655228,0.767208043310131
2160,54 days 00:00:00,1912272163693.0833,1382849.2917498578,1071153.343655435,6819.4610853135655,1.3789299669655228,0.7672080433101311
2161,54 days 00:30:00,1912668394505.894,1382992.5504159066,1071400.2584532984,6819.4610853135655,1.3789299669655233,0.7672080433101304
2162,54 days 01:00:00,1913064687798.7302,1383135.8168302672,1071651.9374650493,6819.4610853135655,1.3789299669655228,0.7672080433101309
2163,54 days 01:30:00,1913464174345.1477,1383280.222639342,1071908.9742739883,6819.4610853135655,1.3789299669655242,0.7672080433101309
2164,54 days 02:00:00,1913867307076.6929,1383425.9311855813,1072169.8267910199,6819.4610853135655,1.3789299669655226,0.7672080433101308
2165,54 days 02:30:00,1914273235406.6995,1383572.6346696438,1072431.377959343,6819.4610853135655,1.3789299669655217,0.7672080433101308
2166,54 days 03:00:00,1914681644161.3975,1383720.218888702,1072690.1070524252,6819.4610853135655,1.378929966965522,0.7672080433101314
2167,54 days 03:30:00,1915092111721.2463,1383868.531227315,1072943.5325548355,6819.4610853135655,1.3789299669655224,0.7672080433101313
2168,54 days 04:00:00,1915632448373.2844,1384063.7443316274,1073285.766101406,6819.4610853135655,1.3789299669655213,0.7672080433101317
2169,54 days 04:30:00,1916165243054.5857,1384256.205712868,1073616.0876642996,6819.4610853135655,1.3789299669655237,0.7672080433101307
2170,54 days 05:00:00,1916565696883.513,1384400.8440056343,1073858.652705565,6819.4610853135655,1.3789299669655235,0.7672080433101307
2171,54 days 05:30:00,1916978355968.837,1384549.8748578315,1074123.6676405657,6819.4610853135655,1.3789299843711211,0.7672080433101313
2172,54 days 06:00:00,1917416824136.0884,1384708.209023146,1074433.7814967788,6819.4610853135655,1.3789551344801814,0.7672080433101319
2173,54 days 06:30:00,1917899432677.2825,1384882.461683042,1074840.9375192877,7680.933187567899,1.3791220556125732,0.7672080433101315
2174,54 days 07:00:00,1918127676610.3828,1384964.8647566417,1075196.5720732063,8769.44689564661,1.3791686637933336,0.7672080433101318
2175,54 days 07:30:00,1917359418142.86,1384687.4803156343,1074524.7269786117,7680.933187567899,1.378975684464479,0.7672080433101311
2176,54 days 08:00:00,1915271127827.7793,1383933.209308809,1072739.7336288583,8769.44689564661,1.377127447732227,0.7672080433101311
2177,54 days 08:30:00,1912089749781.564,1382783.334359206,1071184.8439323008,8769.44689564661,1.375839882553677,0.7682392369167312
2178,54 days 09:00:00,1908976997701.2144,1381657.337295038,1070206.9445573518,8769.44689564661,1.3748647742840285,0.7703016241299306
2179,54 days 09:30:00,1905307339555.8225,1380328.7070679297,1069280.3097367014,8769.44689564661,1.3736749932437187,0.7703016241299308
2180,54 days 10:00:00,1900771442358.4292,1378684.6783650094,1068316.72577913,8769.44689564661,1.3725723649533785,0.7703016241299306
2181,54 days 10:30:00,1895703283745.925,1376845.4102570575,1067353.0569258512,8769.44689564661,1.3715160972175344,0.7703016241299302
2182,54 days 11:00:00,1890006627259.0684,1374775.118795459,1066382.3853101993,8769.44689564661,1.3704837926009124,0.7703016241299299
2183,54 days 11:30:00,1883020888459.7505,1372232.0825792372,1065143.7174096182,8769.44689564661,1.3694341118358455,0.7703016241299309
2184,54 days 12:00:00,1874243069484.201,1369029.9739173723,1063541.8379830064,8769.44689564661,1.3684229378705657,0.7703016241299304
2185,54 days 12:30:00,1869223062290.655,1367195.3270438921,1062672.7937041996,8769.44689564661,1.3676786018108587,0.7703016241299299
2186,54 days 13:00:00,1866341496769.3638,1366141.096947663,1062173.9021612033,8769.44689564661,1.3669957291262944,0.7703016241299305
2187,54 days 13:30:00,1862239483202.4873,1364638.9570880963,1061471.6025597078,8769.44689564661,1.3662424330369247,0.7703016241299303
2188,54 days 14:00:00,1866526838815.525,1366208.9294158213,1062270.710310644,8769.44689564661,1.366169362225113,0.7703016241299305
2189,54 days 14:30:00,1871060896960.4883,1367867.280462724,1063110.331409346,8769.44689564661,1.366055053704129,0.7703016241299303
2190,54 days 15:00:00,1875940689540.4956,1369649.8419451942,1064100.1164390608,8769.44689564661,1.365885816461332,0.7703016241299298
2191,54 days 15:30:00,1880336663822.9998,1371253.683248654,1065080.6898795457,8769.44689564661,1.3657017589839133,0.77030162412993
2192,54 days 16:00:00,1884884155898.9539,1372910.8331930933,1066187.289361483,8769.44689564661,1.3655342016784038,0.7703016241299301
2193,54 days 16:30:00,1888917424090.27,1374378.9230377006,1067371.6206147172,8769.44689564661,1.365400375809566,0.7692704305233303
2194,54 days 17:00:00,1890865290896.6174,1375087.3757316724,1068128.544588603,8769.44689564661,1.3651994378507275,0.7684970353183807
2195,54 days 17:30:00,1891361916674.8914,1375267.9435931353,1068261.4815669658,7680.933187567899,1.3648262019025932,0.7679814385150804
2196,54 days 18:00:00,1891089744036.2224,1375168.9874470783,1068075.112648852,7680.933187567899,1.3642555467122783,0.7679814385150807
2197,54 days 18:30:00,1890670965147.8127,1375016.714497614,1067883.2474245348,8769.44689564661,1.363957517917819,0.7679814385150803
2198,54 days 19:00:00,1890477729294.368,1374946.4459732124,1067599.7194218703,6819.4610853135655,1.3636987762885648,0.7679814385150804
2199,54 days 19:30:00,1890670519825.7969,1375016.5525642943,1067620.2542022178,6378.231721078982,1.363466966886625,0.7679814385150808
2200,54 days 20:00:00,1891053620144.063,1375155.8530377795,1067807.068078321,6378.231721078982,1.3634565539654038,0.767981438515081
2201,54 days 20:30:00,1891448727872.6387,1375299.5047889163,1068043.8879974517,6378.231721078982,1.3634566013787301,0.7679814385150808
2202,54 days 21:00:00,1891863441345.239,1375450.2685830698,1068310.2853167362,6378.231721078982,1.3634565997191115,0.7679814385150805
2203,54 days 21:30:00,1892288726125.1606,1375604.8582805896,1068589.9048763108,6378.231721078982,1.3634566033967317,0.7679814385150804
2204,54 days 22:00:00,1892716243447.2356,1375760.2419924904,1068868.885071685,6378.231721078982,1.363456603396733,0.767981438515081
2205,54 days 22:30:00,1893144618812.593,1375915.919964804,1069138.4496487903,6378.231721078982,1.363456603396732,0.7679814385150808
2206,54 days 23:00:00,1893572595130.0046,1376071.435329578,1069395.965714496,6378.231721078982,1.363456603396732,0.7679814385150807
2207,54 days 23:30:00,1893995983163.7375,1376225.26614059,1069644.3185609535,6378.231721078982,1.3634566033967328,0.7679814385150808
2208,55 days 00:00:00,1894412182552.5823,1376376.4683227413,1069889.8772018044,6378.231721078982,1.3634566033967321,0.7679814385150808
2209,55 days 00:30:00,1894824489560.8247,1376526.2400553157,1070139.7017310685,6378.231721078982,1.3634566033967312,0.7679814385150809
2210,55 days 01:00:00,1895239612771.0886,1376677.0183202336,1070398.8321429011,6378.231721078982,1.3634566033967346,0.7679814385150809
2211,55 days 01:30:00,1895661247079.3445,1376830.144600032,1070668.4557396043,6378.231721078982,1.3634566033967332,0.7679814385150809
2212,55 days 02:00:00,1896087501961.73,1376984.9316393153,1070945.4884828576,6378.231721078982,1.363456603396733,0.7679814385150809
2213,55 days 02:30:00,1896514721763.1924,1377140.051615373,1071223.6964031116,6378.231721078982,1.3634566033967321,0.7679814385150809
2214,55 days 03:00:00,1896941950983.179,1377295.1575400166,1071496.038195528,6378.231721078982,1.3634566033967332,0.7679814385150808
2215,55 days 03:30:00,1897369863661.715,1377450.4940874337,1071757.5509816783,6378.231721078982,1.3634566033967321,0.7679814385150809
2216,55 days 04:00:00,1897796445817.6658,1377605.330208063,1072007.9266025028,6378.231721078982,1.363456603396734,0.767981438515081
2217,55 days 04:30:00,1898218079019.1184,1377758.3529121203,1072252.9848941523,6378.231721078982,1.3634566033967312,0.7679814385150808
2218,55 days 05:00:00,1898638284833.2544,1377910.8406690378,1072504.5294318753,6378.231721078982,1.3634566033967304,0.7679814385150812
2219,55 days 05:30:00,1898578580883.5564,1377889.175835109,1072481.0299676657,6378.231721078982,1.3634566119073823,0.7679814385150817
2220,55 days 06:00:00,1899026879690.3552,1378051.8421635504,1072776.48866343,6378.231721078982,1.3634846037168782,0.7679814385150812
2221,55 days 06:30:00,1899604867967.8083,1378261.5383038912,1073178.8655137608,6378.231721078982,1.363746368942337,0.7679814385150815
2222,55 days 07:00:00,1900304745891.566,1378515.4137301352,1073718.5575515495,6819.4610853135655,1.3642300504369376,0.7679814385150813
2223,55 days 07:30:00,1900583220769.4329,1378616.4153851618,1073825.4224085244,6819.4610853135655,1.364859715500894,0.7679814385150817
2224,55 days 08:00:00,1899817171399.114,1378338.55470966,1072978.8131877123,6819.4610853135655,1.364420815833328,0.7679814385150816
2225,55 days 08:30:00,1898050292708.4534,1377697.4605146274,1071895.1700681637,6819.4610853135655,1.3643959099625536,0.768239236916731
2226,55 days 09:00:00,1896922027314.6719,1377287.92462385,1071503.1084213569,6819.4610853135655,1.3649946112783928,0.7692704305233309
2227,55 days 09:30:00,1898690535462.2952,1377929.8006292973,1072098.894945752,6819.4610853135655,1.3658919298657464,0.7682392369167308
2228,55 days 10:00:00,1903400989110.3997,1379637.992050958,1073514.3979207068,6819.4610853135655,1.3669079827796997,0.7669502449084821
2229,55 days 10:30:00,1909440848703.0515,1381825.1874615152,1075213.9632501004,6819.4610853135655,1.36790751282079,0.7661768497035322
2230,55 days 11:00:00,1916814686694.6548,1384490.7680062929,1077218.8683630254,6819.4610853135655,1.3689053127997843,0.7654034544985818
2231,55 days 11:30:00,1927294000103.2327,1388270.146658507,1079916.1048579586,6819.4610853135655,1.3699941651329206,0.7643722608919826
2232,55 days 12:00:00,1938868400728.317,1392432.5479994775,1082911.3444900399,6819.4610853135655,1.3711383599991338,0.7628254704820832
2233,55 days 12:30:00,1950615060943.4182,1396644.2141588596,1086076.8950748453,6819.4610853135655,1.3723029005408578,0.761278680072183
2234,55 days 13:00:00,1962131029060.7236,1400760.8750463885,1088850.4076695608,6819.4610853135655,1.3734242797838692,0.7597318896622843
2235,55 days 13:30:00,1974019242712.0881,1404997.951141598,1091371.2009946948,6819.4610853135655,1.3745090341000517,0.7581850992523849
2236,55 days 14:00:00,1985875400758.5505,1409210.9142206323,1094012.3917558175,6819.4610853135655,1.375662776502739,0.756896107244136
2237,55 days 14:30:00,1997252455935.7678,1413241.8250022775,1096779.7692952666,6819.4610853135655,1.3768566617951743,0.7558649136375356
2238,55 days 15:00:00,2007855422910.4705,1416988.1520007395,1099590.2822674927,6819.4610853135655,1.3780942943243006,0.7543181232276366
2239,55 days 15:30:00,2016442837405.4204,1420015.083513348,1102012.5095155719,6819.4610853135655,1.3792689066167485,0.7527713328177364
2240,55 days 16:00:00,2023184592526.8389,1422386.9348833456,1104260.1519455237,6819.4610853135655,1.3804367994914217,0.7514823408094868
2241,55 days 16:30:00,2025818049469.4336,1423312.351337342,1105287.9073435876,6819.4610853135655,1.381127121731322,0.7514823408094862
2242,55 days 17:00:00,2025255454053.9993,1423114.701650573,1105285.3737027273,6819.4610853135655,1.3812421217710837,0.7522557360144362
2243,55 days 17:30:00,2024257829185.5835,1422764.150934927,1104808.5069197307,6819.4610853135655,1.3810649373103978,0.7525135344160866
2244,55 days 18:00:00,2023714417921.1633,1422573.1678620833,1104497.4556911602,7680.933187567899,1.3809659483031762,0.7525135344160865
2245,55 days 18:30:00,2023727942290.7207,1422577.9213423498,1104605.128515568,6819.4610853135655,1.3812251819362333,0.7525135344160868
2246,55 days 19:00:00,2024215963636.3674,1422749.4381079078,1104847.6460548858,6378.231721078982,1.381696566575562,0.7525135344160864
2247,55 days 19:30:00,2024754536848.6758,1422938.6975019956,1105126.8944788899,6378.231721078982,1.3819006396044893,0.7525135344160866
2248,55 days 20:00:00,2025213285144.7427,1423099.8858635125,1105379.5615102544,6378.231721078982,1.3819769941903568,0.7525135344160864
2249,55 days 20:30:00,2025637508555.696,1423248.9271226225,1105636.610958832,6378.231721078982,1.3819770695215132,0.7525135344160863
2250,55 days 21:00:00,2026071010678.3257,1423401.2121247915,1105908.5047589014,6378.231721078982,1.3819770731123264,0.7525135344160868
2251,55 days 21:30:00,2026510512965.031,1423555.5882946865,1106187.0723394118,6378.231721078982,1.3819770837316847,0.7525135344160863
2252,55 days 22:00:00,2026952280007.7012,1423710.7430962587,1106465.3786905943,6378.231721078982,1.3819770822145139,0.7525135344160868
2253,55 days 22:30:00,2027395465495.536,1423866.3790874255,1106739.0386940767,6378.231721078982,1.3819770822145123,0.7525135344160868
2254,55 days 23:00:00,2027838925996.078,1424022.0946305846,1107006.7354295026,6378.231721078982,1.3819770822145159,0.7525135344160868
2255,55 days 23:30:00,2028279982496.9338,1424176.9491523635,1107269.9105514055,6378.231721078982,1.381977082214515,0.7525135344160871
2256,56 days 00:00:00,2028716906365.7258,1424330.3361108778,1107531.7480885012,6378.231721078982,1.381977082214517,0.7525135344160868
2257,56 days 00:30:00,2029151204729.9932,1424482.7849889915,1107795.7776075203,6378.231721078982,1.3819770822145145,0.7525135344160865
2258,56 days 01:00:00,2029586397534.6775,1424635.5314727614,1108064.5186231083,6378.231721078982,1.3819770822145148,0.7525135344160868
2259,56 days 01:30:00,2030024722253.233,1424789.3606611586,1108338.564301829,6378.231721078982,1.3819770822145165,0.7525135344160868
2260,56 days 02:00:00,2030465700362.1987,1424944.104293989,1108616.3721377754,6378.231721078982,1.3819770822145159,0.7525135344160867
2261,56 days 02:30:00,2030907884741.4202,1425099.2543473665,1108894.8246572793,6378.231721078982,1.3819770822145165,0.7525135344160867
2262,56 days 03:00:00,2031350965275.087,1425254.7018954495,1109170.4007168694,6378.231721078982,1.3819770822145143,0.7525135344160866
2263,56 days 03:30:00,2031795180519.2837,1425410.5305206932,1109440.6183841368,6378.231721078982,1.3819770822145148,0.7525135344160865
2264,56 days 04:00:00,2032239196696.0242,1425566.27229183,1109705.3230842089,6378.231721078982,1.3819770822145154,0.7525135344160867
2265,56 days 04:30:00,2032680770195.9124,1425721.1404043613,1109967.4242376809,6378.231721078982,1.3819770822145143,0.7525135344160865
2266,56 days 05:00:00,2032573754453.088,1425683.6095196886,1109914.8273158532,6378.231721078982,1.3819770822145163,0.752513534416087
2267,56 days 05:30:00,2033015622928.5078,1425838.5683269014,1110186.593318545,6378.231721078982,1.3819770822145157,0.7525135344160869
2268,56 days 06:00:00,2033458184475.4348,1425993.7533087004,1110458.5069782613,6378.231721078982,1.381977114243093,0.7525135344160867
2269,56 days 06:30:00,2033929476261.873,1426158.9940332295,1110745.3470740023,6378.231721078982,1.382043260252073,0.7525135344160868
2270,56 days 07:00:00,2034416163640.6428,1426329.6125512654,1111070.997562179,6378.231721078982,1.3822367926695056,0.7525135344160869
2271,56 days 07:30:00,2034637692374.0005,1426407.2673588004,1111244.651340581,6378.231721078982,1.3823364524595312,0.7525135344160867
2272,56 days 08:00:00,2034525823890.7976,1426368.053445813,1111114.793811414,6378.231721078982,1.3816409452332075,0.7525135344160873
2273,56 days 08:30:00,2034513489367.3801,1426363.7296872702,1111184.714048498,6378.231721078982,1.3812305726794503,0.7525135344160869
2274,56 days 09:00:00,2036894648719.9712,1427198.1813048848,1112416.9965796422,6378.231721078982,1.381368688106268,0.7517401392111364
2275,56 days 09:30:00,2043327798651.9016,1429450.173546424,1114701.9088925095,6378.231721078982,1.381816372117133,0.7501933488012374
2276,56 days 10:00:00,2055056639559.5708,1433546.8738620202,1118158.1462944562,6378.231721078982,1.3829406575656098,0.7478731631863886
2277,56 days 10:30:00,2068442726207.7383,1438208.1651164892,1121864.8333758407,6378.231721078982,1.3840130064860459,0.7455529775715396
2278,56 days 11:00:00,2083064270537.0452,1443282.4638777557,1125822.4309333821,6378.231721078982,1.385042790454111,0.74323279195669
2279,56 days 11:30:00,2097514132559.9436,1448279.7148893385,1129674.3204766174,6378.231721078982,1.3859707470086482,0.7409126063418403
2280,56 days 12:00:00,2113177845584.9956,1453677.3526422551,1133904.244233406,6378.231721078982,1.3869939691573168,0.7385924207269914
2281,56 days 12:30:00,2130803506354.392,1459727.2027178202,1138997.786657784,6378.231721078982,1.3882856037532345,0.7362722351121421
2282,56 days 13:00:00,2148817753467.3057,1465884.631704455,1144028.0926078358,6378.231721078982,1.3896077887851657,0.7339520494972929
2283,56 days 13:30:00,2167122362157.568,1472114.9283114984,1149594.8213401814,6378.231721078982,1.391106318173628,0.7316318638824438
2284,56 days 14:00:00,2185713597301.005,1478415.9080925114,1154707.2718335034,6378.231721078982,1.3925539535394742,0.7293116782675945
2285,56 days 14:30:00,2203821710633.0835,1484527.4368071086,1159942.1055085342,6378.231721078982,1.3941208929956734,0.7269914926527451
2286,56 days 15:00:00,2221261298365.616,1490389.6464903452,1165181.5021320104,6378.231721078982,1.3957746095008043,0.7246713070378954
2287,56 days 15:30:00,2236028181312.083,1495335.4745046622,1169917.0453710202,6378.231721078982,1.3974688635607007,0.7231245166279966
2288,56 days 16:00:00,2248318436258.6235,1499439.3739856984,1174298.4171102704,6378.231721078982,1.3992457480028577,0.7215777262180967
2289,56 days 16:30:00,2255821704680.7954,1501939.3145799185,1177123.6595629298,6378.231721078982,1.40069145723118,0.7200309358081974
2290,56 days 17:00:00,2257894839557.671,1502629.308764364,1178009.4354292357,6378.231721078982,1.4015002944217447,0.7200309358081975
2291,56 days 17:30:00,2257084011243.855,1502359.4813638495,1177374.04631035,6378.231721078982,1.401178876099661,0.7200309358081973
2292,56 days 18:00:00,2256735031397.4375,1502243.3329515685,1177343.2184014737,6819.4610853135655,1.4010178063435712,0.7200309358081977
2293,56 days 18:30:00,2256919674624.0776,1502304.7875261789,1177497.1039949153,6819.4610853135655,1.4013952119204247,0.7200309358081981
2294,56 days 19:00:00,2257380432860.6333,1502458.1301522625,1177716.6865416602,6819.4610853135655,1.4016316787097611,0.7200309358081975
2295,56 days 19:30:00,2257838655433.3906,1502610.6133770621,1178021.4578904223,6819.4610853135655,1.4017574888005389,0.7200309358081977
2296,56 days 20:00:00,2258345207070.467,1502779.161111328,1178326.406917057,6819.4610853135655,1.401875267004886,0.7200309358081973
